mission_code,filename,prompt_text,background_type,category
PG-MATH-1.4.31,popcorn_count.webp,"A single 8 popcorn boxes in the circus stand, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.4.31,badge_clown.webp,"A single final circus clown master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,tractor_num1.webp,"A single green tractor shows number 1, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,barn_num2.webp,"A single find number 2 on the red farm barn, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,hay_num3.webp,"A single hay bale shows number 3, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,hat_num4.webp,"A single number 4 on farmer leo's hat, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,fence_num5.webp,"A single farm fence sign shows number 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,bucket_num6.webp,"A single find number 6 on the milk bucket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,mill_num7.webp,"A single windmill blade shows number 7, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,coop_num8.webp,"A single number 8 on the chicken coop door, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,crate_num9.webp,"A single apple crate shows number 9, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.4.32,tractor_speak.webp,"A single farm tractor, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.4.32,finder_speak.webp,"A single number finder, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.4.32,tractor_count.webp,"A single green tractors are driving on the farm, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.4.32,barn_count.webp,"A single 6 red farm barns in the valley, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.4.32,badge_tractor.webp,"A single final farm tractor master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.5.33,train_q1.webp,"A single number goes in the missing train carriage: 1 _ 3 4 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.33,train_q2.webp,"A single number comes after 2 on the train: 1 2 _ 4 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.33,train_q3.webp,"A single number comes after 3 on the train: 1 2 3 _ 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.33,train_q4.webp,"A single carriage completes the line: 1 2 3 4 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.33,car1.webp,"A single carriage is carriage number 1, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.5.33,car2.webp,"A single carriage is carriage number 2, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.5.33,car3.webp,"A single carriage is carriage number 3, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.5.33,car4.webp,"A single carriage is carriage number 4, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.5.33,car5.webp,"A single carriage is carriage number 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-1.5.33,board_speak.webp,"A single all aboard, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.5.33,train_speak.webp,"A single number train, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.5.33,train_count.webp,"A single carriages are attached to the train, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.5.33,whistle_count.webp,"A single 3 train whistles blowing, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.5.33,train_seq17.webp,"A single what comes next: 1 2 3 4 _, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.33,train_seq18.webp,"A single what is the first number: _ 2 3 4 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.33,train_seq19.webp,"A single find the missing middle number: 1 2 _ 4 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.33,train_seq20.webp,"A single complete the full 1 to 5 train line, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.34,stair_q1.webp,"A single step comes after step 1: 1 _ 3 4 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
PG-MATH-1.5.34,stair_q2.webp,"A single step comes after step 3: 1 2 3 _ 5, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,complete_pattern
